Employee_ID,Age,Gender,Region,Industry,Job_Role,Years_of_Experience
EMP0487,42,Male,Africa,Manufacturing,Project Manager,1
EMP0488,42,Male,South America,Healthcare,Designer,32
EMP0489,39,Non-binary,Asia,Healthcare,Sales,22
EMP0490,45,Male,Oceania,Healthcare,Designer,23
EMP0491,53,Non-binary,Oceania,IT,Project Manager,27
EMP0492,43,Prefer not to say,North America,Finance,Sales,10
EMP0493,24,Prefer not to say,South America,Education,Designer,23
EMP0494,44,Male,Europe,Finance,Marketing,24
EMP0495,39,Prefer not to say,North America,Education,Software Engineer,16
EMP0496,40,Prefer not to say,Europe,Retail,HR,19
EMP0497,41,Non-binary,North America,Education,Designer,14
EMP0498,23,Male,North America,Finance,Data Scientist,23
EMP0499,53,Female,North America,Retail,Software Engineer,14
EMP0500,52,Non-binary,Asia,Retail,Project Manager,10
EMP0501,58,Female,Europe,Consulting,Data Scientist,7
EMP0502,56,Prefer not to say,Oceania,Retail,Data Scientist,25
EMP0503,34,Female,Africa,Consulting,Software Engineer,21
EMP0504,36,Non-binary,Europe,Healthcare,Sales,22
EMP0505,50,Male,South America,Retail,Software Engineer,29
EMP0506,41,Male,Asia,Education,Software Engineer,14
EMP0507,27,Female,North America,Healthcare,Sales,17
EMP0508,40,Non-binary,Europe,Consulting,Designer,18
EMP0509,33,Male,Africa,Education,HR,27
EMP0510,45,Prefer not to say,Oceania,Finance,Sales,10
EMP0511,39,Prefer not to say,Oceania,Manufacturing,HR,5
EMP0512,34,Male,Asia,Education,Designer,23
EMP0513,40,Female,Oceania,IT,Marketing,27
EMP0514,49,Female,North America,Education,Data Scientist,6
EMP0515,35,Female,Africa,IT,Project Manager,32
EMP0516,43,Non-binary,Asia,Finance,Designer,20
EMP0517,59,Female,Europe,IT,HR,32
EMP0518,60,Prefer not to say,Asia,Healthcare,Data Scientist,8
EMP0519,42,Female,Oceania,Retail,Project Manager,29
EMP0520,42,Prefer not to say,Asia,Consulting,Designer,22
EMP0521,37,Male,South America,Finance,HR,8
EMP0522,60,Female,Oceania,Finance,Data Scientist,33
EMP0523,33,Non-binary,Europe,Retail,Software Engineer,6
EMP0524,60,Male,Oceania,Consulting,Project Manager,6
EMP0525,58,Female,Oceania,Retail,Designer,9
EMP0526,25,Male,South America,Finance,Software Engineer,10
EMP0527,30,Prefer not to say,North America,Consulting,Project Manager,26
EMP0528,28,Female,Africa,Healthcare,Software Engineer,14
EMP0529,28,Non-binary,North America,IT,Project Manager,5
EMP0530,23,Prefer not to say,Europe,Retail,Marketing,15
EMP0531,36,Female,Oceania,Retail,Software Engineer,14
EMP0532,50,Male,South America,Retail,Designer,16
EMP0533,57,Non-binary,South America,IT,Designer,35
EMP0534,44,Male,Africa,Healthcare,Sales,25
EMP0535,24,Non-binary,Africa,Healthcare,Marketing,2
EMP0536,39,Prefer not to say,South America,Education,Software Engineer,32
EMP0537,57,Male,Europe,IT,Marketing,28
EMP0538,45,Prefer not to say,North America,Retail,HR,12
EMP0539,35,Female,North America,Retail,Marketing,14
EMP0540,59,Prefer not to say,North America,Healthcare,Project Manager,27
EMP0541,58,Prefer not to say,Oceania,Retail,Marketing,1
EMP0542,48,Male,Oceania,Education,Data Scientist,30
EMP0543,55,Prefer not to say,South America,Healthcare,Data Scientist,8
EMP0544,60,Male,Europe,IT,Designer,11
EMP0545,60,Prefer not to say,Europe,Finance,Software Engineer,20
EMP0546,23,Non-binary,South America,IT,HR,23
EMP0547,28,Male,North America,Education,Designer,32
EMP0548,49,Female,Oceania,IT,Marketing,5
EMP0549,45,Male,Europe,Retail,Designer,18
EMP0550,22,Male,South America,Retail,Project Manager,35
EMP0551,24,Female,Oceania,Manufacturing,Designer,20
EMP0552,39,Male,Oceania,Healthcare,Sales,28
EMP0553,27,Non-binary,South America,Manufacturing,HR,29
EMP0554,38,Male,North America,IT,Project Manager,26
EMP0555,50,Female,Africa,Healthcare,Project Manager,18
EMP0556,46,Non-binary,North America,IT,HR,4
EMP0557,46,Prefer not to say,Asia,Education,Designer,4
EMP0558,28,Prefer not to say,Europe,Manufacturing,Sales,10
EMP0559,53,Prefer not to say,Oceania,Manufacturing,HR,2
EMP0560,34,Female,North America,Education,Software Engineer,2
EMP0561,35,Female,Asia,Finance,Project Manager,8
EMP0562,48,Prefer not to say,North America,Retail,HR,34
EMP0563,25,Male,Asia,Manufacturing,Sales,31
EMP0564,54,Prefer not to say,South America,Education,Software Engineer,8
EMP0565,37,Male,Oceania,IT,Sales,25
EMP0566,33,Male,Africa,Retail,Project Manager,18
EMP0567,24,Female,South America,Education,Sales,3
EMP0568,52,Prefer not to say,North America,Finance,HR,35
EMP0569,22,Male,Oceania,Retail,Project Manager,26
EMP0570,48,Prefer not to say,Asia,Retail,Software Engineer,25
EMP0571,48,Male,South America,Manufacturing,Designer,4
EMP0572,47,Female,Africa,Healthcare,Sales,17
EMP0573,51,Male,South America,Education,Software Engineer,11
EMP0574,52,Male,North America,Healthcare,Marketing,19
EMP0575,41,Female,Oceania,Consulting,Software Engineer,8
EMP0576,28,Male,Oceania,Retail,Project Manager,23
EMP0577,44,Prefer not to say,South America,Retail,Designer,2
EMP0578,50,Non-binary,Europe,Finance,Sales,12
EMP0579,43,Prefer not to say,Europe,Healthcare,Project Manager,35
EMP0580,43,Male,North America,IT,HR,18
EMP0581,29,Prefer not to say,Oceania,Manufacturing,Marketing,15
EMP0582,30,Prefer not to say,Europe,Manufacturing,Marketing,23
EMP0583,50,Prefer not to say,Oceania,Finance,HR,26
EMP0584,60,Male,South America,Retail,HR,2
EMP0585,31,Prefer not to say,North America,Retail,Data Scientist,6
EMP0586,43,Female,Europe,Education,Sales,13
EMP0587,58,Female,Africa,Education,Sales,18
EMP0588,56,Prefer not to say,South America,Education,Software Engineer,27
EMP0589,40,Non-binary,South America,Finance,Designer,21
EMP0590,57,Female,Asia,Healthcare,Designer,17
EMP0591,31,Male,North America,Healthcare,Project Manager,6
EMP0592,35,Female,South America,Retail,Marketing,8
EMP0593,32,Prefer not to say,Africa,IT,Sales,10
EMP0594,31,Prefer not to say,Oceania,Healthcare,Project Manager,30
EMP0595,53,Prefer not to say,Europe,Manufacturing,Sales,3
EMP0596,42,Prefer not to say,Oceania,Consulting,Designer,22
EMP0597,35,Male,Europe,IT,Designer,35
EMP0598,58,Female,South America,Finance,HR,19
EMP0599,26,Female,South America,Finance,Marketing,12
EMP0600,45,Non-binary,Oceania,Retail,Software Engineer,31
EMP0601,36,Male,Africa,IT,Designer,22
EMP0602,25,Non-binary,Asia,Retail,Marketing,34
EMP0603,55,Prefer not to say,Asia,Healthcare,Project Manager,11
EMP0604,47,Female,Asia,Retail,Data Scientist,1
EMP0605,46,Female,Asia,Retail,Sales,35
EMP0606,39,Prefer not to say,Africa,Education,Sales,9
EMP0607,27,Male,South America,Retail,Designer,21
EMP0608,35,Prefer not to say,North America,Healthcare,Sales,13
EMP0609,60,Female,North America,Education,Marketing,10
EMP0610,33,Female,North America,Finance,Software Engineer,13
EMP0611,45,Prefer not to say,South America,Healthcare,Marketing,30
EMP0612,26,Male,Asia,IT,HR,6
EMP0613,25,Male,Asia,Consulting,Marketing,35
EMP0614,57,Female,Oceania,Finance,Sales,8
EMP0615,38,Prefer not to say,Asia,Finance,Sales,20
EMP0616,50,Non-binary,Europe,Retail,Sales,30
EMP0617,38,Male,Asia,Healthcare,Marketing,34
EMP0618,56,Male,Oceania,Education,Sales,10
EMP0619,54,Non-binary,South America,Retail,Software Engineer,26
EMP0620,27,Prefer not to say,North America,Consulting,HR,14
EMP0621,29,Non-binary,Africa,Education,Software Engineer,21
EMP0622,34,Non-binary,Oceania,IT,Project Manager,30
EMP0623,25,Prefer not to say,South America,IT,Designer,11
EMP0624,35,Male,South America,Manufacturing,Designer,23
EMP0625,48,Female,Europe,Manufacturing,HR,1
EMP0626,28,Female,Oceania,Finance,Project Manager,20
EMP0627,23,Non-binary,Asia,Finance,Software Engineer,1
EMP0628,34,Non-binary,Africa,Consulting,Marketing,31
EMP0629,53,Prefer not to say,Oceania,Retail,Data Scientist,28
EMP0630,52,Prefer not to say,North America,Healthcare,Designer,11
EMP0631,29,Male,Asia,Healthcare,Project Manager,18
EMP0632,53,Female,North America,Finance,Designer,13
EMP0633,42,Male,North America,Finance,Sales,7
EMP0634,35,Male,Oceania,Healthcare,Marketing,26
EMP0635,42,Non-binary,Asia,Healthcare,Project Manager,7
EMP0636,45,Male,Africa,Retail,Software Engineer,16
EMP0637,24,Male,Asia,Finance,Sales,16
EMP0638,40,Female,Europe,Manufacturing,Software Engineer,19
EMP0639,52,Non-binary,Africa,Finance,Software Engineer,16
EMP0640,55,Male,North America,Manufacturing,Sales,20
EMP0641,38,Non-binary,North America,Finance,Data Scientist,31
EMP0642,50,Male,North America,Retail,Designer,15
EMP0643,36,Male,Oceania,Retail,Marketing,31
EMP0644,36,Female,Europe,Education,Project Manager,20
EMP0645,34,Male,Oceania,IT,Sales,26
EMP0646,55,Male,South America,Consulting,Designer,16
EMP0647,37,Prefer not to say,North America,Consulting,HR,14
EMP0648,39,Female,North America,Finance,Designer,29
EMP0649,41,Female,Asia,IT,Marketing,13
EMP0650,58,Male,Asia,Consulting,Sales,31
EMP0651,25,Female,Africa,Consulting,Software Engineer,1
EMP0652,26,Male,Oceania,Retail,HR,9
EMP0653,23,Male,North America,Education,Project Manager,21
EMP0654,45,Male,Europe,IT,Data Scientist,5
EMP0655,55,Male,Asia,Retail,Software Engineer,1
EMP0656,23,Male,North America,Education,Designer,1
EMP0657,27,Female,Oceania,Education,Software Engineer,14
EMP0658,33,Male,Oceania,Consulting,Marketing,12
EMP0659,54,Non-binary,Europe,Retail,HR,32
EMP0660,47,Non-binary,Europe,Retail,Software Engineer,9
EMP0661,48,Prefer not to say,Africa,IT,Software Engineer,3
EMP0662,35,Female,Asia,Retail,Designer,2
EMP0663,43,Male,South America,Retail,Software Engineer,32
EMP0664,43,Female,Africa,Retail,Sales,23
EMP0665,46,Prefer not to say,South America,Consulting,Marketing,25
EMP0666,38,Non-binary,Oceania,Retail,Project Manager,29
EMP0667,22,Female,Asia,Retail,HR,11
EMP0668,41,Non-binary,North America,Finance,Data Scientist,33
EMP0669,50,Male,Oceania,Education,Sales,31
EMP0670,50,Prefer not to say,Africa,Manufacturing,Marketing,12
EMP0671,42,Prefer not to say,Europe,Education,Software Engineer,5
EMP0672,22,Non-binary,Europe,Retail,Designer,27
EMP0673,60,Female,Asia,IT,Sales,6
EMP0674,58,Prefer not to say,Asia,Manufacturing,Sales,2
EMP0675,32,Non-binary,Europe,IT,HR,33
EMP0676,32,Male,Oceania,Manufacturing,Sales,6
EMP0677,44,Female,North America,Healthcare,Sales,20
EMP0678,42,Prefer not to say,Africa,Retail,Software Engineer,30
EMP0679,25,Prefer not to say,South America,IT,HR,33
EMP0680,43,Male,Europe,Consulting,Data Scientist,32
EMP0681,39,Male,Oceania,Finance,Project Manager,1
EMP0682,53,Prefer not to say,Oceania,IT,Data Scientist,10
EMP0683,30,Prefer not to say,North America,Consulting,Sales,1
EMP0684,40,Non-binary,Africa,Manufacturing,Sales,21
EMP0685,53,Prefer not to say,Africa,IT,Data Scientist,28
EMP0686,59,Male,Africa,Finance,Sales,4
EMP0687,39,Prefer not to say,Asia,Healthcare,Data Scientist,20
EMP0688,57,Non-binary,Africa,IT,Data Scientist,31
EMP0689,57,Male,South America,Education,Marketing,11
EMP0690,45,Prefer not to say,Asia,Education,Software Engineer,5
EMP0691,31,Prefer not to say,South America,Finance,Marketing,16
EMP0692,44,Female,Oceania,Retail,Designer,6
EMP0693,47,Non-binary,Oceania,Finance,HR,23
EMP0694,54,Non-binary,Europe,Retail,HR,16
EMP0695,48,Male,Oceania,Healthcare,Software Engineer,18
EMP0696,58,Male,North America,Retail,Marketing,3
EMP0697,29,Male,Europe,IT,HR,29
EMP0698,43,Female,Africa,Manufacturing,Project Manager,21
EMP0699,53,Male,Africa,Retail,Designer,17
EMP0700,43,Prefer not to say,Oceania,Finance,Data Scientist,12
EMP0701,47,Non-binary,South America,Consulting,Designer,18
EMP0702,26,Non-binary,North America,Finance,Designer,25
EMP0703,57,Non-binary,North America,Healthcare,HR,23
EMP0704,36,Male,South America,Manufacturing,Project Manager,1
EMP0705,26,Male,Oceania,IT,Marketing,5
EMP0706,47,Female,Africa,Retail,Designer,4
EMP0707,59,Female,Africa,Consulting,Software Engineer,7
EMP0708,59,Male,Asia,Consulting,Project Manager,35
EMP0709,40,Prefer not to say,North America,Education,Designer,7
EMP0710,31,Female,Asia,IT,Project Manager,3
EMP0711,37,Prefer not to say,Oceania,Education,HR,14
EMP0712,54,Prefer not to say,Europe,Retail,Software Engineer,8
EMP0713,43,Male,Asia,Finance,Designer,2
EMP0714,24,Female,Asia,IT,Sales,7
EMP0715,29,Male,North America,Manufacturing,Software Engineer,19
EMP0716,41,Prefer not to say,North America,Consulting,Designer,11
EMP0717,51,Male,Asia,Finance,Software Engineer,7
EMP0718,38,Non-binary,South America,Healthcare,Software Engineer,23
EMP0719,56,Male,Africa,Healthcare,Data Scientist,4
EMP0720,41,Non-binary,Asia,Consulting,Designer,30
EMP0721,28,Male,Europe,Healthcare,Designer,15
EMP0722,49,Prefer not to say,Europe,Consulting,HR,1
EMP0723,49,Male,Europe,Manufacturing,Marketing,27
EMP0724,55,Non-binary,Europe,Finance,Software Engineer,16
EMP0725,60,Prefer not to say,South America,IT,Software Engineer,12
EMP0726,45,Female,Oceania,Healthcare,Sales,12
EMP0727,41,Male,Europe,Healthcare,Sales,10
EMP0728,52,Female,Asia,Manufacturing,Data Scientist,1
EMP0729,60,Prefer not to say,Asia,Finance,Designer,32
EMP0730,53,Non-binary,Europe,Consulting,Project Manager,19
EMP0731,42,Prefer not to say,Asia,Education,Designer,13
EMP0732,43,Prefer not to say,Oceania,Education,Data Scientist,14
EMP0733,43,Male,Europe,IT,Designer,11
EMP0734,40,Female,Asia,Retail,Software Engineer,3
EMP0735,49,Male,Asia,Retail,Designer,30
EMP0736,24,Male,Oceania,Manufacturing,Marketing,5
EMP0737,30,Prefer not to say,South America,Finance,Software Engineer,12
EMP0738,55,Prefer not to say,Africa,Education,HR,27
EMP0739,28,Prefer not to say,Africa,Retail,Project Manager,21
EMP0740,42,Prefer not to say,Asia,Manufacturing,Sales,17
EMP0741,60,Non-binary,South America,Finance,Designer,35
EMP0742,42,Female,Africa,Manufacturing,Marketing,10
EMP0743,55,Male,Asia,Consulting,Marketing,14
EMP0744,53,Non-binary,North America,Healthcare,Software Engineer,19
EMP0745,46,Male,North America,Healthcare,HR,30
EMP0746,26,Non-binary,South America,Healthcare,Designer,18
EMP0747,53,Male,Europe,IT,HR,1
EMP0748,29,Male,Asia,Finance,HR,30
EMP0749,43,Female,North America,Finance,Project Manager,23
EMP0750,22,Male,South America,IT,Sales,18
EMP0751,51,Non-binary,South America,IT,Data Scientist,22
EMP0752,33,Prefer not to say,Asia,Healthcare,Designer,23
EMP0753,43,Female,South America,Healthcare,Data Scientist,26
EMP0754,56,Female,Oceania,Education,Data Scientist,33
EMP0755,59,Prefer not to say,North America,Consulting,Designer,17
EMP0756,47,Male,South America,Manufacturing,Marketing,11
EMP0757,49,Male,South America,Retail,Software Engineer,19
EMP0758,35,Non-binary,South America,Manufacturing,Designer,26
EMP0759,58,Non-binary,South America,Education,Software Engineer,15
EMP0760,36,Male,Africa,Healthcare,HR,12
EMP0761,22,Female,Europe,IT,Data Scientist,13
EMP0762,33,Male,Africa,IT,Project Manager,26
EMP0763,56,Male,South America,Retail,Marketing,6
EMP0764,29,Non-binary,North America,Finance,Software Engineer,31
EMP0765,39,Male,North America,Education,Software Engineer,5
EMP0766,33,Male,Europe,Retail,Designer,24
EMP0767,41,Non-binary,Europe,Retail,Marketing,20
EMP0768,40,Female,Europe,Consulting,Marketing,3
EMP0769,36,Male,South America,Healthcare,Software Engineer,8
EMP0770,40,Non-binary,Oceania,Healthcare,Project Manager,9
EMP0771,33,Female,North America,IT,Marketing,3
EMP0772,30,Prefer not to say,Asia,Education,Designer,23
EMP0773,40,Non-binary,Europe,Healthcare,Marketing,8
EMP0774,58,Female,South America,Manufacturing,Project Manager,26
EMP0775,45,Female,North America,Education,Project Manager,6
EMP0776,40,Female,North America,Healthcare,Sales,9
EMP0777,38,Male,North America,Consulting,Designer,20
EMP0778,55,Female,Asia,Finance,Marketing,12
EMP0779,29,Male,Africa,Manufacturing,Project Manager,30
EMP0780,31,Male,Asia,Retail,Designer,6
EMP0781,60,Non-binary,North America,Finance,Designer,8
EMP0782,40,Non-binary,Oceania,IT,HR,21
EMP0783,24,Non-binary,Africa,Consulting,Data Scientist,8
EMP0784,30,Non-binary,Africa,Manufacturing,Project Manager,19
EMP0785,28,Prefer not to say,Europe,IT,Software Engineer,15
EMP0786,46,Prefer not to say,South America,Education,HR,19
EMP0787,22,Prefer not to say,Asia,Healthcare,HR,34
EMP0788,22,Non-binary,Africa,Healthcare,Marketing,21
EMP0789,25,Non-binary,South America,Healthcare,Designer,23
EMP0790,26,Prefer not to say,Asia,Finance,Data Scientist,5
EMP0791,46,Non-binary,North America,Manufacturing,Data Scientist,5
EMP0792,46,Non-binary,Africa,Healthcare,Marketing,24
EMP0793,60,Prefer not to say,Oceania,IT,Data Scientist,8
EMP0794,55,Male,Asia,Consulting,Marketing,18
EMP0795,25,Prefer not to say,Europe,Education,Sales,7
EMP0796,42,Female,Africa,IT,Software Engineer,28
EMP0797,30,Non-binary,Europe,Finance,Software Engineer,13
EMP0798,58,Male,Africa,IT,Data Scientist,14
EMP0799,46,Male,Europe,Education,Data Scientist,23
EMP0800,36,Female,Africa,Consulting,Marketing,7
EMP0801,46,Female,Europe,Manufacturing,Marketing,3
EMP0802,24,Male,Africa,Manufacturing,Data Scientist,24
EMP0803,27,Male,Oceania,Education,Sales,2
EMP0804,39,Prefer not to say,Oceania,IT,Data Scientist,6
EMP0805,40,Non-binary,Asia,Retail,Data Scientist,23
EMP0806,46,Male,Asia,Retail,Project Manager,14
EMP0807,45,Prefer not to say,Asia,Healthcare,Software Engineer,21
EMP0808,58,Prefer not to say,Europe,Education,Designer,8
EMP0809,33,Female,Asia,Retail,Software Engineer,4
EMP0810,41,Prefer not to say,Oceania,Manufacturing,HR,26
EMP0811,42,Non-binary,Europe,IT,Designer,35
EMP0812,34,Non-binary,South America,Healthcare,Software Engineer,33
EMP0813,25,Non-binary,Asia,Consulting,Project Manager,10
EMP0814,46,Female,Asia,Retail,Software Engineer,12
EMP0815,58,Female,Europe,Manufacturing,Software Engineer,31
EMP0816,39,Prefer not to say,North America,Manufacturing,Software Engineer,8
EMP0817,35,Non-binary,Africa,Retail,Sales,23
EMP0818,28,Non-binary,South America,Retail,Software Engineer,6
EMP0819,35,Male,Africa,Education,Marketing,9
EMP0820,59,Male,Asia,Healthcare,Sales,23
EMP0821,52,Prefer not to say,Asia,IT,Sales,18
EMP0822,52,Male,Asia,Manufacturing,Marketing,16
EMP0823,51,Non-binary,Asia,Healthcare,HR,17
EMP0824,42,Female,Oceania,Retail,Designer,16
EMP0825,48,Prefer not to say,Europe,Healthcare,Sales,6
EMP0826,24,Female,South America,Retail,Designer,9
EMP0827,45,Prefer not to say,Oceania,Retail,Marketing,19
EMP0828,32,Female,South America,IT,Sales,33
EMP0829,50,Prefer not to say,South America,Healthcare,Marketing,21
EMP0830,46,Non-binary,Oceania,Healthcare,Marketing,14
EMP0831,43,Prefer not to say,Europe,IT,HR,30
